classification,origin,Distance (m),Easting,Northing,Elevation,intensity,returnNumber,returns,pointSourceID
Ground,Point Cloud,2553.737667058409,-12332693.460102987,4636568.748849381,1375.7292041138562,0.07495231555657282,1,1,216
Ground,Point Cloud,2530.072395629468,-12332663.30960288,4636568.331836699,1375.4184572100667,0.07055771725032425,1,1,216
Ground,Point Cloud,2530.144964751158,-12332663.398157697,4636568.793931833,1375.4297278231575,0.06298924238956283,1,1,216
Ground,Point Cloud,2530.644502797295,-12332664.037362467,4636568.47513449,1375.4490488741703,0.0673838406958114,1,1,216
Ground,Point Cloud,2544.4654011824423,-12332681.643670205,4636568.962991029,1375.387865545963,0.06665140764476997,1,1,216
Ground,Point Cloud,2531.0354085658873,-12332664.533269443,4636568.732748507,1375.439388348664,0.0656748302433814,1,1,216
Ground,Point Cloud,2531.5341857760723,-12332665.170864128,4636568.48962528,1375.4184572100667,0.06836041809719998,1,1,216
Unclassified,Point Cloud,2553.9689090557404,-12332693.754749013,4636568.748849381,1375.788777354479,0.08691538872358281,1,1,216
Ground,Point Cloud,2531.7649249927417,-12332665.465510154,4636568.413951164,1375.4184572100667,0.08032349126420997,1,1,216
Ground,Point Cloud,2531.836048639805,-12332665.552454883,4636568.848674812,1375.3894756335476,0.06420996414129854,1,1,216
Ground,Point Cloud,2532.2266789191017,-12332666.051582035,4636568.684445878,1375.379815108041,0.06518654154268712,1,1,216
Unclassified,Point Cloud,2554.460305166187,-12332694.379462995,4636568.916298489,1375.7098830628433,0.08032349126420997,1,1,216
Ground,Point Cloud,2550.7992938017815,-12332689.713429177,4636569.059596285,1375.226856787523,0.07275501640344854,1,1,216
Ground,Point Cloud,2532.454634166308,-12332666.343007889,4636568.57012966,1375.358883969444,0.0742198825055314,1,1,216
Ground,Point Cloud,2532.9971740319997,-12332667.032125374,4636568.827743673,1375.339562918431,0.06445410849164569,1,1,216
Ground,Point Cloud,2532.9246904915417,-12332666.943570558,4636568.378529236,1375.358883969444,0.0605477988860914,1,1,216
Ground,Point Cloud,2554.741331025365,-12332694.73690244,4636568.991972608,1375.619718158117,0.07690547035934997,1,1,216
Unclassified,Point Cloud,2554.6678619975246,-12332694.646737535,4636568.584620445,1375.7292041138562,0.08154421301594568,1,1,216
Unclassified,Point Cloud,2556.241353262547,-12332696.649686491,4636568.818083146,1375.7581856903753,0.08618295567254139,1,1,216
Ground,Point Cloud,2533.245337781431,-12332667.350922717,4636568.521827033,1375.358883969444,0.06518654154268712,1,1,216
Ground,Point Cloud,2533.8564352358408,-12332668.12859502,4636568.637753336,1375.3186317798336,0.07177843900205996,1,1,216
Ground,Point Cloud,2557.292231060994,-12332697.986059183,4636569.130440138,1375.6068374574415,0.06713969634546425,1,1,216
Ground,Point Cloud,2555.310741122139,-12332695.463051941,4636568.919518667,1375.5987870195195,0.08081177996490425,1,1,216
Unclassified,Point Cloud,2555.238685476663,-12332695.374497123,4636568.5347077325,1375.7597957779599,0.09301899748226139,1,1,216
Ground,Point Cloud,2534.1657754761072,-12332668.523066478,4636568.600721322,1375.3299023929246,0.07714961470969711,1,1,216
Ground,Point Cloud,2534.718509861468,-12332669.225064665,4636568.871216038,1375.358883969444,0.06298924238956283,1,1,216
Ground,Point Cloud,2534.646111898517,-12332669.136509849,4636568.4348823,1375.3492234439373,0.0754406042572671,1,1,216
Ground,Point Cloud,2558.6026892838163,-12332699.657330098,4636568.953330505,1375.6873418366617,0.07348744945448997,1,1,216
Unclassified,Point Cloud,2559.8129138991753,-12332701.199794002,4636568.905027878,1375.8097084930764,0.08691538872358281,1,1,216
Ground,Point Cloud,2561.264423946737,-12332703.04817455,4636569.037055059,1375.28804011573,0.07275501640344854,1,1,216
Ground,Point Cloud,2562.7549362973405,-12332704.948077898,4636568.953330505,1374.7792524390593,0.08154421301594568,1,1,216
Ground,Point Cloud,2563.7767308268594,-12332706.249028668,4636569.072476986,1374.637564731632,0.06982528419928283,1,1,216
Unclassified,Point Cloud,2565.1874627957295,-12332708.04588641,4636569.152981364,1374.4668954476854,0.06176852063782712,1,1,216
Ground,Point Cloud,2534.9472152472044,-12332669.518100604,4636568.679615616,1375.379815108041,0.06298924238956283,1,1,216
Ground,Point Cloud,2535.377862765523,-12332670.067140471,4636568.642583598,1375.3991361590538,0.06860456244754712,1,1,216
Ground,Point Cloud,2566.2983550362515,-12332709.462763486,4636568.988752429,1374.1899603831682,0.0708018616006714,1,1,216
Ground,Point Cloud,2555.5990838928083,-12332695.833372086,4636568.5749599235,1375.7098830628433,0.08032349126420997,1,1,216
Ground,Point Cloud,2555.670036379266,-12332695.920316814,4636568.983922168,1375.5794659685068,0.07739375906004425,1,1,216
Ground,Point Cloud,2535.617778925949,-12332670.373057112,4636568.616822199,1375.3894756335476,0.06689555199511711,1,1,216
Ground,Point Cloud,2536.137992198146,-12332671.03480311,4636568.747239295,1375.358883969444,0.06762798504615854,1,1,216
Ground,Point Cloud,2556.4904583813222,-12332696.96848383,4636568.653854213,1375.769456303466,0.08056763561455711,1,1,216
Ground,Point Cloud,2556.5614964508677,-12332697.05542856,4636569.07569716,1375.6390392091298,0.08862439917601282,1,1,216
Unclassified,Point Cloud,2556.980762035757,-12332697.591587726,4636568.847064723,1375.769456303466,0.0822766460669871,1,1,216
Ground,Point Cloud,2536.437545743509,-12332671.418003954,4636568.568519572,1375.339562918431,0.07006942854962997,1,1,216
Ground,Point Cloud,2537.0801681262783,-12332672.234318359,4636568.8647756865,1375.2687190647173,0.07177843900205996,1,1,216
Ground,Point Cloud,2537.0066884028856,-12332672.144153453,4636568.45581344,1375.279989677808,0.06591897459372854,1,1,216
Ground,Point Cloud,2530.978323779149,-12332664.464035679,4636568.318955996,1375.4361681734952,0.06884870679789426,1,1,216
Ground,Point Cloud,2557.220175417384,-12332697.897504367,4636568.745629207,1375.7195435883496,0.08374151216906996,1,1,216
Ground,Point Cloud,2537.348216813498,-12332672.577267013,4636568.698936666,1375.279989677808,0.0725108720531014,1,1,216
Ground,Point Cloud,2537.8597358486622,-12332673.229352485,4636568.66190465,1375.2687190647173,0.0742198825055314,1,1,216
Ground,Point Cloud,2557.7212525712857,-12332698.53509905,4636568.848674812,1375.7098830628433,0.07592889295796139,1,1,216
Ground,Point Cloud,2558.0228493241048,-12332698.918299895,4636568.977481819,1375.6599703477268,0.06958113984893569,1,1,216
Ground,Point Cloud,2538.119472766066,-12332673.559420442,4636568.766560343,1375.299310728821,0.07446402685587854,1,1,216
Ground,Point Cloud,2538.5702619584226,-12332674.132611621,4636568.908248053,1375.299310728821,0.07104600595101854,1,1,216
Ground,Point Cloud,2538.498035154211,-12332674.044056805,4636568.49767572,1375.3089712543274,0.06640726329442283,1,1,216
Ground,Point Cloud,2558.931059990933,-12332700.077562958,4636568.7375787655,1375.788777354479,0.07617303730830854,1,1,216
Ground,Point Cloud,2559.0033616752335,-12332700.166117774,4636569.159421717,1375.619718158117,0.0690928511482414,1,1,216
Ground,Point Cloud,2538.758265472032,-12332674.375734847,4636568.486405104,1375.3299023929246,0.06591897459372854,1,1,216
Ground,Point Cloud,2538.8408472553747,-12332674.477170363,4636568.934009452,1375.3089712543274,0.0656748302433814,1,1,216
Ground,Point Cloud,2539.3095650820505,-12332675.076122947,4636568.731138418,1375.3299023929246,0.06665140764476997,1,1,216
Unclassified,Point Cloud,2559.5633273927197,-12332700.880996661,4636568.996802867,1375.8499606826863,0.07470817120622568,1,1,216
Unclassified,Point Cloud,2559.491100588508,-12332700.792441843,4636568.586230533,1375.969107163932,0.07470817120622568,1,1,216
Ground,Point Cloud,2539.569604167191,-12332675.409411076,4636568.500895893,1375.3299023929246,0.06591897459372854,1,1,216
Ground,Point Cloud,2539.65092233392,-12332675.509236507,4636568.948500241,1375.3089712543274,0.06128023193713283,1,1,216
Ground,Point Cloud,2540.2625345854503,-12332676.288518898,4636568.951720415,1375.299310728821,0.06713969634546425,1,1,216
Ground,Point Cloud,2540.1798565253193,-12332676.18708338,4636568.48962528,1375.3299023929246,0.06762798504615854,1,1,216
Unclassified,Point Cloud,2560.273919006042,-12332701.785865882,4636569.062816459,1375.6696308732335,0.0822766460669871,1,1,216
Ground,Point Cloud,2560.2014354655876,-12332701.697311066,4636568.613602022,1375.6889519242459,0.07226672770275426,1,1,216
Ground,Point Cloud,2560.462082982842,-12332702.02898911,4636568.665124827,1375.6084475450261,0.07470817120622568,1,1,216
Ground,Point Cloud,2560.544675465462,-12332702.130424628,4636569.114339264,1375.5488743044032,0.07739375906004425,1,1,216
Ground,Point Cloud,2540.5202082195974,-12332676.62019694,4636568.555638872,1375.339562918431,0.07495231555657282,1,1,216
Ground,Point Cloud,2541.010340711571,-12332677.243300835,4636568.723087981,1375.3299023929246,0.06836041809719998,1,1,216
Ground,Point Cloud,2561.014751860912,-12332702.729377208,4636569.1159493495,1375.339562918431,0.07104600595101854,1,1,216
Ground,Point Cloud,2560.9425250585664,-12332702.640822392,4636568.705377015,1375.379815108041,0.07324330510414283,1,1,216
Ground,Point Cloud,2561.1921329598663,-12332702.959619734,4636568.616822199,1375.339562918431,0.07055771725032425,1,1,216
Ground,Point Cloud,2541.2003874326438,-12332677.486424059,4636568.608771758,1375.3492234439373,0.07055771725032425,1,1,216
Ground,Point Cloud,2541.7114224420475,-12332678.135289356,4636568.879266474,1375.3299023929246,0.07348744945448997,1,1,216
Ground,Point Cloud,2541.6402880975656,-12332678.048344627,4636568.442932741,1375.3492234439373,0.06836041809719998,1,1,216
Ground,Point Cloud,2561.7935493689547,-12332703.724411335,4636568.79715201,1375.118980919368,0.07910276951247425,1,1,216
Ground,Point Cloud,2562.1538622057305,-12332704.183286298,4636568.824523497,1374.978903299525,0.06787212939650568,1,1,216
Ground,Point Cloud,2541.930095092186,-12332678.417054683,4636568.508946329,1375.3492234439373,0.07861448081177996,1,1,216
Ground,Point Cloud,2542.0126768755254,-12332678.5184902,4636568.956550678,1375.3299023929246,0.06787212939650568,1,1,216
Ground,Point Cloud,2542.4514757060642,-12332679.08041077,4636568.624872636,1375.358883969444,0.07153429465171282,1,1,216
Ground,Point Cloud,2562.9733722833153,-12332705.228233138,4636568.7375787655,1374.8195046286694,0.0673838406958114,1,1,216
Ground,Point Cloud,2563.045759548848,-12332705.316787954,4636569.172302414,1374.6890875343329,0.0742198825055314,1,1,216
Ground,Point Cloud,2542.7817184600317,-12332679.500643628,4636568.6908862265,1375.3894756335476,0.06884870679789426,1,1,216
Ground,Point Cloud,2543.392216858858,-12332680.278315932,4636568.716647629,1375.4087966845602,0.07910276951247425,1,1,216
Ground,Point Cloud,2563.464682816255,-12332705.852947121,4636568.892147175,1374.7792524390593,0.07055771725032425,1,1,216
Ground,Point Cloud,2563.714698542328,-12332706.173354551,4636568.674785352,1374.7792524390593,0.06689555199511711,1,1,216
Ground,Point Cloud,2564.235254131996,-12332706.835100548,4636568.856725249,1374.6794270088265,0.07519645990691996,1,1,216
Ground,Point Cloud,2543.6520099033078,-12332680.611604061,4636568.4493730925,1375.4490488741703,0.07495231555657282,1,1,216
Ground,Point Cloud,2543.723144249645,-12332680.698548792,4636568.885706826,1375.4087966845602,0.07592889295796139,1,1,216
Ground,Point Cloud,2544.224221403547,-12332681.336143475,4636568.988752429,1375.3991361590538,0.07104600595101854,1,1,216
Ground,Point Cloud,2544.1519197173875,-12332681.247588657,4636568.566909482,1375.4184572100667,0.06787212939650568,1,1,216
Ground,Point Cloud,2564.473982878666,-12332707.14101719,4636568.652244124,1374.6987480598393,0.06079194323643854,1,1,216
Ground,Point Cloud,2564.5462845629627,-12332707.229572006,4636569.074087075,1374.54900991449,0.06469825284199283,1,1,216
Ground,Point Cloud,2565.1050414755773,-12332707.944450894,4636568.72952833,1374.54900991449,0.06762798504615854,1,1,216
Ground,Point Cloud,2565.454646316455,-12332708.390445156,4636568.666734912,1374.4491844842569,0.0690928511482414,1,1,216
Ground,Point Cloud,2565.5269586981703,-12332708.478999972,4636569.090187948,1374.3396985285176,0.07519645990691996,1,1,216
Ground,Point Cloud,2544.3919214571833,-12332681.553505298,4636568.554028782,1375.4184572100667,0.07153429465171282,1,1,216
Ground,Point Cloud,2544.894367882862,-12332682.191099983,4636568.8631655965,1375.3991361590538,0.06274509803921569,1,1,216
Unclassified,Point Cloud,2566.0572608367256,-12332709.155236758,4636569.027394533,1374.2785152003103,0.07348744945448997,1,1,216
Unclassified,Point Cloud,2566.7567272565902,-12332710.04722528,4636568.940449804,1374.0386121502345,0.07348744945448997,1,1,216
Ground,Point Cloud,2567.017536556068,-12332710.38051341,4636568.826133587,1373.9098051434823,0.07617303730830854,1,1,216
Ground,Point Cloud,2545.1532383054255,-12332682.521167938,4636568.837404198,1375.4184572100667,0.06445410849164569,1,1,216
Ground,Point Cloud,2545.68431066017,-12332683.197404724,4636568.890537089,1375.4087966845602,0.06860456244754712,1,1,216
Ground,Point Cloud,2545.613272590621,-12332683.110459993,4636568.468694139,1375.4297278231575,0.07324330510414283,1,1,216
Ground,Point Cloud,2545.941813133715,-12332683.529082764,4636568.468694139,1375.4184572100667,0.06836041809719998,1,1,216
Ground,Point Cloud,2546.024309339551,-12332683.630518284,4636568.903417789,1375.4087966845602,0.07641718165865569,1,1,216
Ground,Point Cloud,2522.7085785650925,-12332653.926012438,4636568.413951164,1374.368680105037,0.08203250171663996,1,1,216
Ground,Point Cloud,2498.984439967404,-12332623.698228128,4636568.265823106,1374.5586704399964,0.08276493476768139,1,1,216
Unclassified,Point Cloud,2499.904631619531,-12332624.87037189,4636568.307685382,1374.3493590540243,0.0874036774242771,1,1,216
Ground,Point Cloud,2522.959277605223,-12332654.24480978,4636568.48962528,1374.379950718128,0.07739375906004425,1,1,216
Ground,Point Cloud,2523.439120623494,-12332654.856643062,4636568.439712562,1374.408932294647,0.08007934691386283,1,1,216
Ground,Point Cloud,2500.5042615611383,-12332625.635163492,4636568.219130565,1374.0595432888317,0.09863431754024567,1,1,216
Ground,Point Cloud,2500.744596243756,-12332625.94269022,4636568.066172244,1373.8985345303915,0.09155413138017852,1,1,216
Ground,Point Cloud,2500.8170690886545,-12332626.031245038,4636568.513776593,1373.8695529538725,0.11010910200656138,1,1,216
Unclassified,Point Cloud,2501.1652297776673,-12332626.4772393,4636568.233621354,1373.6087187651992,0.08374151216906996,1,1,216
Ground,Point Cloud,2501.40558453236,-12332626.783155939,4636568.273873542,1373.3897468537207,0.1130388342107271,1,1,216
Ground,Point Cloud,2523.689147045123,-12332655.17705049,4636568.223960828,1374.4588450097635,0.08667124437323567,1,1,216
Ground,Point Cloud,2523.761448731286,-12332655.265605308,4636568.645803776,1374.408932294647,0.07739375906004425,1,1,216
Ground,Point Cloud,2524.2897277363227,-12332655.940232005,4636568.468694139,1374.489436673867,0.07788204776073854,1,1,216
Ground,Point Cloud,2501.8968001094036,-12332627.40948001,4636568.223960828,1373.3092424745007,0.10498207064927138,1,1,216
Ground,Point Cloud,2502.1959351325786,-12332627.791070767,4636568.172438025,1373.3092424745007,0.10888838025482567,1,1,216
Ground,Point Cloud,2524.599561378869,-12332656.336313551,4636568.315735818,1374.5393493889835,0.0874036774242771,1,1,216
Ground,Point Cloud,2524.6718737624506,-12332656.424868368,4636568.7391888555,1374.529688863477,0.07568474860761425,1,1,216
Ground,Point Cloud,2525.1916390638544,-12332657.088224452,4636568.611991936,1374.6085831551127,0.08593881132219425,1,1,216
Ground,Point Cloud,2502.7658373107333,-12332628.517220268,4636568.174048115,1373.238398620787,0.1010757610437171,1,1,216
Ground,Point Cloud,2503.127423138765,-12332628.97609523,4636568.393020024,1373.2593297593844,0.09716945143816282,1,1,216
Ground,Point Cloud,2503.7078621540713,-12332629.71512543,4636568.459033616,1373.1884859056706,0.10547035934996567,1,1,216
Ground,Point Cloud,2503.6267044486594,-12332629.6153,4636568.035580581,1373.1691648546578,0.11474784466315709,1,1,216
Ground,Point Cloud,2525.4101499336393,-12332657.368379693,4636568.407510812,1374.6794270088265,0.07617303730830854,1,1,216
Ground,Point Cloud,2503.8957800883145,-12332629.958248656,4636568.024309968,1373.1884859056706,0.10986495765621423,1,1,216
Ground,Point Cloud,2503.968252933213,-12332630.046803474,4636568.4719143165,1373.2094170442679,0.10840009155413138,1,1,216
Ground,Point Cloud,2504.3470827587516,-12332630.531439837,4636568.2432818785,1373.1997565187612,0.09521629663538567,1,1,216
Ground,Point Cloud,2504.567541878241,-12332630.813205164,4636568.141846362,1373.2287380952807,0.0891126878767071,1,1,216
Ground,Point Cloud,2504.6386655252973,-12332630.900149893,4636568.576570008,1373.219077569774,0.11010910200656138,1,1,216
Ground,Point Cloud,2505.088086770491,-12332631.47495116,4636568.32217617,1373.238398620787,0.09741359578850996,1,1,216
